-0.015869,-0.0099182,-0.021362,-0.0085449,-0.0057983,-0.0039673,-0.0054932,0.0061035,0.0056458,0.0022888,-0.0033569,-0.022736,-0.016327,-0.023346,-0.00091553,0.010223,-0.0012207,0.0080872,-0.019073,-0.0073242,0.011749,-0.0027466,0.0016785,0.00045776,-0.0015259,-0.0015259,0.011139,-0.015564,-0.0067139,0.01297,-0.0013733,0.0039673,-0.002594,-0.0033569,0,0.014648,-0.0054932,-0.0022888,0.023651,-0.016937,-0.0018311,-0.021057
-0.017395,-0.015411,-0.016174,-0.0054932,-0.0030518,-0.0039673,-0.0036621,0.0041199,0.011444,-0.00030518,-0.0083923,-0.022888,-0.015564,-0.021057,-0.0054932,0.010529,-0.00061035,0.0030518,-0.019226,-0.0033569,0.015411,-0.0041199,-0.0039673,-0.0021362,-0.0018311,-0.007782,0.014038,-0.020447,-0.002594,0.0083923,-0.0067139,0.0013733,-0.0050354,-0.0036621,-0.0030518,0.010529,-0.0090027,0.0083923,0.013885,-0.009613,0.012512,-0.019989
-0.019531,-0.022125,-0.015869,-0.01297,0.0016785,-0.0056458,-0.0048828,0.002594,0.010834,-0.004425,-0.012207,-0.024414,-0.0013733,-0.021362,-0.005188,0.01358,-0.0036621,-0.0024414,-0.019226,-0.007019,0.012512,-0.0094604,-0.0073242,-0.005188,-0.005188,-0.018005,0.011749,-0.012054,-0.0071716,0.0068665,-0.011139,-0.0019836,-0.010681,-0.0050354,-0.0027466,0.013428,-0.018311,0.0088501,0.010376,0.0027466,0.012207,-0.024872
-0.010529,-0.021362,-0.015869,-0.020142,0.00030518,-0.002594,-0.0099182,-0.0021362,0.010376,-0.0062561,-0.0068665,-0.018616,0.011749,-0.020294,-0.0021362,0.0064087,-0.00076294,-0.0057983,-0.02243,-0.0076294,0.0067139,-0.018158,-0.01358,-0.0065613,-0.0039673,-0.019684,0.010071,0.002594,-0.014038,0.0019836,-0.0073242,-0.0039673,-0.017395,-0.0038147,-0.0053406,0.0059509,-0.020752,0.0094604,0.0047302,0.010986,0.012207,-0.019989
0.0068665,-0.024109,-0.0024414,-0.014496,-0.0067139,0.00030518,-0.015564,-0.0048828,0.0091553,-0.014191,-0.005188,-0.0080872,0.014038,-0.017395,0.0024414,0.0042725,-0.011292,-0.0080872,-0.017548,-0.017242,0.0038147,-0.016174,-0.010681,-0.005188,-0.0032043,-0.021973,0.0067139,0.011749,-0.014038,-0.0013733,-0.0076294,-0.0067139,-0.022125,-0.0059509,-0.0039673,0.0054932,-0.020142,0.010223,0.0018311,0.012207,0.0099182,-0.0094604
0.010986,-0.023499,0.011444,-0.015717,-0.01236,0.0012207,-0.015869,-0.0056458,0.0038147,-0.0083923,-0.0054932,0.007782,0.0073242,0,-0.00076294,-0.0022888,-0.018463,-0.0085449,-0.011749,-0.021667,0,-0.0177,-0.007782,-0.00061035,-0.0047302,-0.019836,-0.00076294,0.011902,-0.014191,-0.0013733,-0.0071716,-0.0053406,-0.021973,-0.0045776,-0.010529,0.0045776,-0.023651,0.011139,-0.0036621,0.010834,0.0062561,0.0079346
0.007019,-0.0099182,0.014496,-0.019073,-0.017853,-0.0059509,-0.016632,-0.0012207,-0.00091553,-0.0042725,-0.014801,0.018768,0.0088501,0.015869,-0.0012207,-0.0028992,-0.02243,-0.010223,0.0065613,-0.014191,0.00061035,-0.013428,-0.0085449,-0.0024414,-0.0083923,-0.015564,-0.0012207,0.010223,-0.018158,-0.0059509,-0.010529,0,-0.024261,-0.0085449,-0.017395,-0.0018311,-0.020905,0.0054932,-0.0057983,0.012207,0.0021362,0.020599
0.0056458,0.007019,0.01358,-0.014038,-0.021362,-0.014038,-0.019379,0.00045776,-0.005188,-0.0038147,-0.019836,0.020294,0.0059509,0.017395,-0.0091553,-0.0059509,-0.018768,-0.0053406,0.019836,-0.016937,-0.0041199,-0.014191,-0.0074768,-0.0041199,-0.01358,-0.017395,-0.0039673,0.012817,-0.011902,-0.0085449,-0.021362,0,-0.0177,-0.016174,-0.019379,-0.0032043,-0.014801,0.0018311,-0.007019,0.0086975,-0.0013733,0.022278
0.0033569,0.021057,0.0059509,0.004425,-0.02594,-0.021057,-0.011597,-0.002594,-0.0059509,-0.0097656,-0.019989,0.014191,0.002594,0.015411,-0.015106,-0.0068665,-0.018768,-0.011749,0.020447,-0.018158,-0.0021362,-0.0030518,-0.012817,-0.014343,-0.016785,-0.013123,-0.007019,0.0039673,0.0039673,-0.0076294,-0.019226,-0.0047302,-0.0048828,-0.023499,-0.021362,-0.0050354,0.0038147,-0.00076294,-0.0053406,0,-0.0053406,0.014191
0.0035095,0.018921,0.0056458,0.013428,-0.025482,-0.023346,0.0041199,-0.005188,-0.00030518,-0.018005,-0.016785,0.0064087,-0.0021362,0.0093079,-0.017242,-0.0012207,-0.019073,-0.020294,0.014191,-0.0080872,-0.0015259,0.011292,-0.014648,-0.02121,-0.017395,-0.0061035,-0.0076294,0.0010681,0.0086975,0.004425,-0.019073,-0.014648,0.0090027,-0.018463,-0.022583,-0.0013733,0.017853,-0.0056458,-0.0054932,-0.0021362,-0.005188,0.007019
